clipname,namefirst,namelast,setting,ppl,sessionname,sessionnotes,startdate,name,id,latlng
Joke about Sunday dinner,,,,New Orleans,Treme Interviews,Interview with Iona Raybon and Beatrice Austin in the Treme neighborhood.,1982-05-16T04:00:00.000Z,Mississippi Delta and Hill Country 1978,1329,"29.9511, -90.0715"
"""Hello Dolly""",,,On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,New Orleans 1982,1330,"34.8526, -82.3940"
"""Hello Dolly""",,,,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,New Orleans 1982,1331,"29.9511, -90.0715"
"""Every Day I Have the Blues"" (camera A)",,,On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,New Orleans 1982,1332,"34.8526, -82.3940"
"""Every Day I Have the Blues"" (camera A)",,,,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,New Orleans 1982,1333,"29.9511, -90.0715"
Clientele at Glass House (I),,,,Greenville,Prison work-songs,"Re-enactments of prison worksongs by Walter Brown, Joe Savage, and friends. All performances by Walter Brown, Joe Savage, unidentified men, hoe & vocal.",1978-08-24T04:00:00.000Z,New Orleans 1982,1334,"34.8526, -82.3940"
Clientele at Glass House (I),,,,New Orleans,Dirty Dozen Brass Band at the Glass House,"The Dirty Dozen Brass Band at the Glass House, interspersed with Lomax's interviews with clientele. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Roger Lewis: baritone sax; Kevin",1082-05-16T04:00:00.000Z,New Orleans 1982,1335,"29.9511, -90.0715"
"""My Blue Heaven""",,,,New Orleans,Tulane Jazz Colloquium,"Performance by Bill Russellâs John Robicheaux Orchestra at Tulane's Jazz Colloquium. Bill Russell, violin; Lionel Ferbos, trumpet; John Robicheaux, drums; Frank Fields, bass; Morton Larson, piano; Glen Wilson, clarinet; Paul Crawford, trombone.",1982-05-06T04:00:00.000Z,New Orleans 1982,1336,"29.9511, -90.0715"
"""Red Sails In the Sunset""",,,Preservation Hall,New Orleans,Preservation Hall,Kid Thomas Valentine's band performs at Preservation Hall. Drums: Alonzo Stewart; Trombone: Worthia Thomas; Bass: Chester Zardis; Piano: Sing Miller; Banjo: Emanuel Sayles; Sax: Emmanuel Paul; Clarinet: Willie Humphrey; Trumpet: Kid Thomas Valentine. Also,1982-05-17T04:00:00.000Z,New Orleans 1982,1337,"29.9511, -90.0715"
"""Pleasant Moments (Ragtime Waltz)""",,,,New Orleans,Tulane Jazz Colloquium,"Performance by Bill Russellâs John Robicheaux Orchestra at Tulane's Jazz Colloquium. Bill Russell, violin; Lionel Ferbos, trumpet; John Robicheaux, drums; Frank Fields, bass; Morton Larson, piano; Glen Wilson, clarinet; Paul Crawford, trombone.",1982-05-06T04:00:00.000Z,New Orleans 1982,1338,"29.9511, -90.0715"
"""Where Shall I Be?""",,,St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,Mississippi Delta and Hill Country 1978,1339,"40.7989, -81.3784"
"""Where Shall I Be?""",,,Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,1340,"29.9511, -90.0715"
French Quarter (II),,,,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,New Orleans 1982,1341,"29.9511, -90.0715"
Crawfish,,,,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,New Orleans 1982,1342,"29.9511, -90.0715"
Streetcar,,,,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,New Orleans 1982,1343,"29.9511, -90.0715"
Witch Doctor's Mardi Gras Indian costumes (V),,,Picnic,Como,Como fife & drum picnic,"Performances of Napolian [sic] Strickland and the Como Drum Corps at a picnic hosted by David (last name indecipherable). All performances Napolian Strickland, fife (and harmonica, where noted); Como Drum Corps (members unidentified), bass and snare drums",1978-08-25T04:00:00.000Z,New Orleans 1982,1344,"34.5107, -89.9398"
Witch Doctor's Mardi Gras Indian costumes (V),,,,New Orleans,Big Chief Jake and Witch Doctor Bird,Footage of Witch Doctor Bird and his Mardi Gras Indian costumes; interviews with Bird and Big Chief Jake Millon.,1982-05-21T04:00:00.000Z,New Orleans 1982,1345,"29.9511, -90.0715"
"""Milenburg Joys""",,,Preservation Hall,New Orleans,Preservation Hall,Kid Thomas Valentine's band performs at Preservation Hall. Drums: Alonzo Stewart; Trombone: Worthia Thomas; Bass: Chester Zardis; Piano: Sing Miller; Banjo: Emanuel Sayles; Sax: Emmanuel Paul; Clarinet: Willie Humphrey; Trumpet: Kid Thomas Valentine. Also,1982-05-17T04:00:00.000Z,New Orleans 1982,1346,"29.9511, -90.0715"
" ""Bongo Beep"" (camera B)",,,,Greenville,Prison work-songs,"Re-enactments of prison worksongs by Walter Brown, Joe Savage, and friends. All performances by Walter Brown, Joe Savage, unidentified men, hoe & vocal.",1978-08-24T04:00:00.000Z,New Orleans 1982,1347,"34.8526, -82.3940"
" ""Bongo Beep"" (camera B)",,,,New Orleans,Dirty Dozen Brass Band at the Glass House,"The Dirty Dozen Brass Band at the Glass House, interspersed with Lomax's interviews with clientele. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Roger Lewis: baritone sax; Kevin",1082-05-16T04:00:00.000Z,New Orleans 1982,1348,"29.9511, -90.0715"
Medley of toasts,,,,New Orleans,Treme Interviews,Interview with Iona Raybon and Beatrice Austin in the Treme neighborhood.,1982-05-16T04:00:00.000Z,Mississippi Delta and Hill Country 1978,1349,"29.9511, -90.0715"
Zulu fish fry,,,,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,New Orleans 1982,1350,"29.9511, -90.0715"
Baptism (I),,,Mother-In-Law Lounge,New Orleans,Mother-In-Law Lounge,Ernie K-Doe and band at K-Doe's Mother-In-Law Lounge. Sound intermittent.,1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978,1351,"29.9511, -90.0715"
"""Winding Boy"" (II)",,,Preservation Hall,New Orleans,Preservation Hall,Kid Thomas Valentine's band performs at Preservation Hall. Drums: Alonzo Stewart; Trombone: Worthia Thomas; Bass: Chester Zardis; Piano: Sing Miller; Banjo: Emanuel Sayles; Sax: Emmanuel Paul; Clarinet: Willie Humphrey; Trumpet: Kid Thomas Valentine. Also,1982-05-17T04:00:00.000Z,New Orleans 1982,1352,"29.9511, -90.0715"
Unidentified tune (camera A),,,On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,New Orleans 1982,1353,"34.8526, -82.3940"
Unidentified tune (camera A),,,,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,New Orleans 1982,1354,"29.9511, -90.0715"
"""Weary Blues (Shake It and Break It)""",,,,New Orleans,Tulane Jazz Colloquium,"Performance by Bill Russellâs John Robicheaux Orchestra at Tulane's Jazz Colloquium. Bill Russell, violin; Lionel Ferbos, trumpet; John Robicheaux, drums; Frank Fields, bass; Morton Larson, piano; Glen Wilson, clarinet; Paul Crawford, trombone.",1982-05-06T04:00:00.000Z,New Orleans 1982,1355,"29.9511, -90.0715"
"""Let Jesus Fix It For You""",,,St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,Mississippi Delta and Hill Country 1978,1356,"40.7989, -81.3784"
"""Let Jesus Fix It For You""",,,Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,1357,"29.9511, -90.0715"
"""Get Out and Get Under the Moon"" (camera A)",,,On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,New Orleans 1982,1358,"34.8526, -82.3940"
"""Get Out and Get Under the Moon"" (camera A)",,,,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,New Orleans 1982,1359,"29.9511, -90.0715"
Lomax and Jaffe on jazz renaissance (IV),,,Preservation Hall,New Orleans,Preservation Hall,Kid Thomas Valentine's band performs at Preservation Hall. Drums: Alonzo Stewart; Trombone: Worthia Thomas; Bass: Chester Zardis; Piano: Sing Miller; Banjo: Emanuel Sayles; Sax: Emmanuel Paul; Clarinet: Willie Humphrey; Trumpet: Kid Thomas Valentine. Also,1982-05-17T04:00:00.000Z,New Orleans 1982,1360,"29.9511, -90.0715"
"""My Feet Canât Fail Me Now"" (camera B)",,,,Greenville,Prison work-songs,"Re-enactments of prison worksongs by Walter Brown, Joe Savage, and friends. All performances by Walter Brown, Joe Savage, unidentified men, hoe & vocal.",1978-08-24T04:00:00.000Z,New Orleans 1982,1361,"34.8526, -82.3940"
"""My Feet Canât Fail Me Now"" (camera B)",,,,New Orleans,Dirty Dozen Brass Band at the Glass House,"The Dirty Dozen Brass Band at the Glass House, interspersed with Lomax's interviews with clientele. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Roger Lewis: baritone sax; Kevin",1082-05-16T04:00:00.000Z,New Orleans 1982,1362,"29.9511, -90.0715"
"""Tiger Rag""",,,Preservation Hall,New Orleans,Preservation Hall,Kid Thomas Valentine's band performs at Preservation Hall. Drums: Alonzo Stewart; Trombone: Worthia Thomas; Bass: Chester Zardis; Piano: Sing Miller; Banjo: Emanuel Sayles; Sax: Emmanuel Paul; Clarinet: Willie Humphrey; Trumpet: Kid Thomas Valentine. Also,1982-05-17T04:00:00.000Z,New Orleans 1982,1363,"29.9511, -90.0715"
Lomax and Jaffe on jazz renaissance (III),,,Preservation Hall,New Orleans,Preservation Hall,Kid Thomas Valentine's band performs at Preservation Hall. Drums: Alonzo Stewart; Trombone: Worthia Thomas; Bass: Chester Zardis; Piano: Sing Miller; Banjo: Emanuel Sayles; Sax: Emmanuel Paul; Clarinet: Willie Humphrey; Trumpet: Kid Thomas Valentine. Also,1982-05-17T04:00:00.000Z,New Orleans 1982,1364,"29.9511, -90.0715"
Dante St.,,,,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,New Orleans 1982,1365,"29.9511, -90.0715"
"""Get Out and Get Under the Moon"" (camera B)",,,On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,New Orleans 1982,1366,"34.8526, -82.3940"
"""Get Out and Get Under the Moon"" (camera B)",,,,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,New Orleans 1982,1367,"29.9511, -90.0715"
"""Sit Down Servant and Rest Awhile""",,,St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,Mississippi Delta and Hill Country 1978,1368,"40.7989, -81.3784"
"""Sit Down Servant and Rest Awhile""",,,Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,1369,"29.9511, -90.0715"
"""South Rampart Street Parade""",,,,Greenville,Prison work-songs,"Re-enactments of prison worksongs by Walter Brown, Joe Savage, and friends. All performances by Walter Brown, Joe Savage, unidentified men, hoe & vocal.",1978-08-24T04:00:00.000Z,New Orleans 1982,1370,"34.8526, -82.3940"
"""South Rampart Street Parade""",,,,New Orleans,Dirty Dozen Brass Band at the Glass House,"The Dirty Dozen Brass Band at the Glass House, interspersed with Lomax's interviews with clientele. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass drum; Kurt Joseph: tuba; Roger Lewis: baritone sax; Kevin",1082-05-16T04:00:00.000Z,New Orleans 1982,1371,"29.9511, -90.0715"
"""I Stepped In the Water One Day""",,,St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,Mississippi Delta and Hill Country 1978,1372,"40.7989, -81.3784"
"""I Stepped In the Water One Day""",,,Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,Mississippi Delta and Hill Country 1978,1373,"29.9511, -90.0715"
"""Kid Thomas Boogie """,,,Preservation Hall,New Orleans,Preservation Hall,Kid Thomas Valentine's band performs at Preservation Hall. Drums: Alonzo Stewart; Trombone: Worthia Thomas; Bass: Chester Zardis; Piano: Sing Miller; Banjo: Emanuel Sayles; Sax: Emmanuel Paul; Clarinet: Willie Humphrey; Trumpet: Kid Thomas Valentine. Also,1982-05-17T04:00:00.000Z,New Orleans 1982,1374,"29.9511, -90.0715"
Witch Doctor's Mardi Gras Indian costumes (I),,,Picnic,Como,Como fife & drum picnic,"Performances of Napolian [sic] Strickland and the Como Drum Corps at a picnic hosted by David (last name indecipherable). All performances Napolian Strickland, fife (and harmonica, where noted); Como Drum Corps (members unidentified), bass and snare drums",1978-08-25T04:00:00.000Z,New Orleans 1982,1375,"34.5107, -89.9398"
Witch Doctor's Mardi Gras Indian costumes (I),,,,New Orleans,Big Chief Jake and Witch Doctor Bird,Footage of Witch Doctor Bird and his Mardi Gras Indian costumes; interviews with Bird and Big Chief Jake Millon.,1982-05-21T04:00:00.000Z,New Orleans 1982,1376,"29.9511, -90.0715"
